contest_report_repo,contest_sponsor,contest_desc,start,end,prize_pool,handle,prize_money,total_reports,high_all,high_solo,med_all,med_solo,gas_all
2022-12-caviar,caviar,A fully on-chain NFT AMM that allows you to trade every NFT in a collection.,12 December 2022,19 December 2022,30000,Rrajatbeladiya,52.93,2,1,0,1,0,0
2022-12-caviar,caviar,A fully on-chain NFT AMM that allows you to trade every NFT in a collection.,12 December 2022,19 December 2022,30000,0xGusMcCrae,50.16,1,0,0,0,0,0
2022-12-caviar,caviar,A fully on-chain NFT AMM that allows you to trade every NFT in a collection.,12 December 2022,19 December 2022,30000,Hh0wl,50.16,1,0,0,0,0,0
2022-12-caviar,caviar,A fully on-chain NFT AMM that allows you to trade every NFT in a collection.,12 December 2022,19 December 2022,30000,Aahayashi,50.16,1,0,0,0,0,0
2022-12-caviar,caviar,A fully on-chain NFT AMM that allows you to trade every NFT in a collection.,12 December 2022,19 December 2022,30000,Hhelios,50.16,1,0,0,0,0,0
2022-12-caviar,caviar,A fully on-chain NFT AMM that allows you to trade every NFT in a collection.,12 December 2022,19 December 2022,30000,BBAHOZ,47.25,2,2,0,0,0,0
2022-12-caviar,caviar,A fully on-chain NFT AMM that allows you to trade every NFT in a collection.,12 December 2022,19 December 2022,30000,___141345__,47.25,2,2,0,0,0,0
2022-12-caviar,caviar,A fully on-chain NFT AMM that allows you to trade every NFT in a collection.,12 December 2022,19 December 2022,30000,HHE1M,47.25,2,2,0,0,0,0
2022-12-caviar,caviar,A fully on-chain NFT AMM that allows you to trade every NFT in a collection.,12 December 2022,19 December 2022,30000,Aadriro,45.94,1,0,0,1,0,0
2022-12-caviar,caviar,A fully on-chain NFT AMM that allows you to trade every NFT in a collection.,12 December 2022,19 December 2022,30000,00xDave,45.94,1,0,0,1,0,0
2022-12-caviar,caviar,A fully on-chain NFT AMM that allows you to trade every NFT in a collection.,12 December 2022,19 December 2022,30000,kiki_dev,45.94,1,0,0,1,0,0
2022-12-caviar,caviar,A fully on-chain NFT AMM that allows you to trade every NFT in a collection.,12 December 2022,19 December 2022,30000,00xxm,40.26,1,1,0,0,0,0
2022-12-caviar,caviar,A fully on-chain NFT AMM that allows you to trade every NFT in a collection.,12 December 2022,19 December 2022,30000,JJunnon,40.26,1,1,0,0,0,0
2022-12-caviar,caviar,A fully on-chain NFT AMM that allows you to trade every NFT in a collection.,12 December 2022,19 December 2022,30000,Chom,40.26,1,1,0,0,0,0
2022-12-caviar,caviar,A fully on-chain NFT AMM that allows you to trade every NFT in a collection.,12 December 2022,19 December 2022,30000,Mmauricio1802,40.26,1,1,0,0,0,0
2022-12-caviar,caviar,A fully on-chain NFT AMM that allows you to trade every NFT in a collection.,12 December 2022,19 December 2022,30000,Nnicobevi,40.26,1,1,0,0,0,0
2022-12-caviar,caviar,A fully on-chain NFT AMM that allows you to trade every NFT in a collection.,12 December 2022,19 December 2022,30000,BBreeje,14.83,1,0,0,0,0,1
2022-12-caviar,caviar,A fully on-chain NFT AMM that allows you to trade every NFT in a collection.,12 December 2022,19 December 2022,30000,Aymen0909,14.83,1,0,0,0,0,1
2022-12-caviar,caviar,A fully on-chain NFT AMM that allows you to trade every NFT in a collection.,12 December 2022,19 December 2022,30000,Llukris02,14.83,1,0,0,0,0,1
2022-12-caviar,caviar,A fully on-chain NFT AMM that allows you to trade every NFT in a collection.,12 December 2022,19 December 2022,30000,Ccryptonue,14.83,1,0,0,0,0,1
2022-12-caviar,caviar,A fully on-chain NFT AMM that allows you to trade every NFT in a collection.,12 December 2022,19 December 2022,30000,Madalad,14.83,1,0,0,0,0,1
2022-12-caviar,caviar,A fully on-chain NFT AMM that allows you to trade every NFT in a collection.,12 December 2022,19 December 2022,30000,DDiana,14.83,1,0,0,0,0,1
2022-12-caviar,caviar,A fully on-chain NFT AMM that allows you to trade every NFT in a collection.,12 December 2022,19 December 2022,30000,ret2basic,14.83,1,0,0,0,0,1
2022-12-caviar,caviar,A fully on-chain NFT AMM that allows you to trade every NFT in a collection.,12 December 2022,19 December 2022,30000,Ttnevler,14.83,1,0,0,0,0,1
2022-12-caviar,caviar,A fully on-chain NFT AMM that allows you to trade every NFT in a collection.,12 December 2022,19 December 2022,30000,0xAgro,14.83,1,0,0,0,0,1
2022-12-caviar,caviar,A fully on-chain NFT AMM that allows you to trade every NFT in a collection.,12 December 2022,19 December 2022,30000,Ggz627,14.83,1,0,0,0,0,1
2022-12-caviar,caviar,A fully on-chain NFT AMM that allows you to trade every NFT in a collection.,12 December 2022,19 December 2022,30000,00xab00,14.83,1,0,0,0,0,1
2022-12-caviar,caviar,A fully on-chain NFT AMM that allows you to trade every NFT in a collection.,12 December 2022,19 December 2022,30000,JrNet,14.83,1,0,0,0,0,1
2022-12-caviar,caviar,A fully on-chain NFT AMM that allows you to trade every NFT in a collection.,12 December 2022,19 December 2022,30000,HardlyCodeMan,14.83,1,0,0,0,0,1
2022-12-caviar,caviar,A fully on-chain NFT AMM that allows you to trade every NFT in a collection.,12 December 2022,19 December 2022,30000,pavankv,14.83,1,0,0,0,0,1
2022-12-caviar,caviar,A fully on-chain NFT AMM that allows you to trade every NFT in a collection.,12 December 2022,19 December 2022,30000,Ooyc_109,14.83,1,0,0,0,0,1
2022-12-caviar,caviar,A fully on-chain NFT AMM that allows you to trade every NFT in a collection.,12 December 2022,19 December 2022,30000,Mmillersplanet,14.83,1,0,0,0,0,1
2022-12-caviar,caviar,A fully on-chain NFT AMM that allows you to trade every NFT in a collection.,12 December 2022,19 December 2022,30000,saneryee,14.83,1,0,0,0,0,1
2022-12-caviar,caviar,A fully on-chain NFT AMM that allows you to trade every NFT in a collection.,12 December 2022,19 December 2022,30000,0x1f8b,14.83,1,0,0,0,0,1
2022-12-caviar,caviar,A fully on-chain NFT AMM that allows you to trade every NFT in a collection.,12 December 2022,19 December 2022,30000,UUdarTeam,14.83,1,0,0,0,0,1
2022-12-caviar,caviar,A fully on-chain NFT AMM that allows you to trade every NFT in a collection.,12 December 2022,19 December 2022,30000,00xhacksmithh,14.83,1,0,0,0,0,1
2022-12-caviar,caviar,A fully on-chain NFT AMM that allows you to trade every NFT in a collection.,12 December 2022,19 December 2022,30000,0xDecorativePineapple,6.99,1,1,0,0,0,0
2022-12-caviar,caviar,A fully on-chain NFT AMM that allows you to trade every NFT in a collection.,12 December 2022,19 December 2022,30000,Ddipp,6.99,1,1,0,0,0,0
2022-12-caviar,caviar,A fully on-chain NFT AMM that allows you to trade every NFT in a collection.,12 December 2022,19 December 2022,30000,fs0c,6.99,1,1,0,0,0,0
2022-12-caviar,caviar,A fully on-chain NFT AMM that allows you to trade every NFT in a collection.,12 December 2022,19 December 2022,30000,Tointer,6.99,1,1,0,0,0,0
2022-12-caviar,caviar,A fully on-chain NFT AMM that allows you to trade every NFT in a collection.,12 December 2022,19 December 2022,30000,haku,6.99,1,1,0,0,0,0
2022-12-caviar,caviar,A fully on-chain NFT AMM that allows you to trade every NFT in a collection.,12 December 2022,19 December 2022,30000,Koolex,6.99,1,1,0,0,0,0
2022-12-caviar,caviar,A fully on-chain NFT AMM that allows you to trade every NFT in a collection.,12 December 2022,19 December 2022,30000,Iizhelyazkov,6.99,1,1,0,0,0,0
2022-12-caviar,caviar,A fully on-chain NFT AMM that allows you to trade every NFT in a collection.,12 December 2022,19 December 2022,30000,0x52,6.99,1,1,0,0,0,0
2022-12-caviar,caviar,A fully on-chain NFT AMM that allows you to trade every NFT in a collection.,12 December 2022,19 December 2022,30000,Ccarrotsmuggler,6.99,1,1,0,0,0,0
2022-12-caviar,caviar,A fully on-chain NFT AMM that allows you to trade every NFT in a collection.,12 December 2022,19 December 2022,30000,Ssupernova,6.99,1,1,0,0,0,0
2022-12-caviar,caviar,A fully on-chain NFT AMM that allows you to trade every NFT in a collection.,12 December 2022,19 December 2022,30000,SamGMK,6.99,1,1,0,0,0,0
2022-12-caviar,caviar,A fully on-chain NFT AMM that allows you to trade every NFT in a collection.,12 December 2022,19 December 2022,30000,seyni,6.99,1,1,0,0,0,0
2022-12-caviar,caviar,A fully on-chain NFT AMM that allows you to trade every NFT in a collection.,12 December 2022,19 December 2022,30000,Llumoswiz,6.99,1,1,0,0,0,0
2022-12-caviar,caviar,A fully on-chain NFT AMM that allows you to trade every NFT in a collection.,12 December 2022,19 December 2022,30000,eyexploit,6.99,1,1,0,0,0,0
,tigristrade,A multi-chain decentralized leveraged exchange featuring instant settlement and guaranteed price execution on 30+ pairs.,9 December 2022,16 December 2022,75000,KKingNFT,11888.94,8,4,2,4,0,0
,tigristrade,A multi-chain decentralized leveraged exchange featuring instant settlement and guaranteed price execution on 30+ pairs.,9 December 2022,16 December 2022,75000,Bobface,10938.78,2,2,2,0,0,0
,tigristrade,A multi-chain decentralized leveraged exchange featuring instant settlement and guaranteed price execution on 30+ pairs.,9 December 2022,16 December 2022,75000,Uunforgiven,5519.19,8,2,0,5,2,0
,tigristrade,A multi-chain decentralized leveraged exchange featuring instant settlement and guaranteed price execution on 30+ pairs.,9 December 2022,16 December 2022,75000,Hhansfriese,4709.84,7,4,0,2,0,0
,tigristrade,A multi-chain decentralized leveraged exchange featuring instant settlement and guaranteed price execution on 30+ pairs.,9 December 2022,16 December 2022,75000,0x52,4080.61,6,2,0,4,1,0
,tigristrade,A multi-chain decentralized leveraged exchange featuring instant settlement and guaranteed price execution on 30+ pairs.,9 December 2022,16 December 2022,75000,___141345__,3067.24,9,2,0,7,1,0
,tigristrade,A multi-chain decentralized leveraged exchange featuring instant settlement and guaranteed price execution on 30+ pairs.,9 December 2022,16 December 2022,75000,0xA5DF,2923.43,5,1,0,4,1,0
,tigristrade,A multi-chain decentralized leveraged exchange featuring instant settlement and guaranteed price execution on 30+ pairs.,9 December 2022,16 December 2022,75000,Ccarlitox477,2380.34,3,0,0,3,1,0
,tigristrade,A multi-chain decentralized leveraged exchange featuring instant settlement and guaranteed price execution on 30+ pairs.,9 December 2022,16 December 2022,75000,00xdeadbeef0x,2086.69,6,0,0,6,1,0
,tigristrade,A multi-chain decentralized leveraged exchange featuring instant settlement and guaranteed price execution on 30+ pairs.,9 December 2022,16 December 2022,75000,IIllIllI,2083.78,2,0,0,0,0,1
,tigristrade,A multi-chain decentralized leveraged exchange featuring instant settlement and guaranteed price execution on 30+ pairs.,9 December 2022,16 December 2022,75000,HHollaDieWaldfee,1790.07,7,3,0,4,0,0
,tigristrade,A multi-chain decentralized leveraged exchange featuring instant settlement and guaranteed price execution on 30+ pairs.,9 December 2022,16 December 2022,75000,HHE1M,1737.79,3,0,0,3,1,0
,tigristrade,A multi-chain decentralized leveraged exchange featuring instant settlement and guaranteed price execution on 30+ pairs.,9 December 2022,16 December 2022,75000,Bbin2chen,1643.49,5,2,0,3,0,0
,tigristrade,A multi-chain decentralized leveraged exchange featuring instant settlement and guaranteed price execution on 30+ pairs.,9 December 2022,16 December 2022,75000,Bbrgltd,1588.98,1,0,0,0,0,0
,tigristrade,A multi-chain decentralized leveraged exchange featuring instant settlement and guaranteed price execution on 30+ pairs.,9 December 2022,16 December 2022,75000,Rrvierdiiev,1431.34,8,3,0,5,0,0
,tigristrade,A multi-chain decentralized leveraged exchange featuring instant settlement and guaranteed price execution on 30+ pairs.,9 December 2022,16 December 2022,75000,noot,1260.17,2,1,0,1,0,0
,tigristrade,A multi-chain decentralized leveraged exchange featuring instant settlement and guaranteed price execution on 30+ pairs.,9 December 2022,16 December 2022,75000,0xSmartContract,1223.44,2,0,0,1,0,0
,tigristrade,A multi-chain decentralized leveraged exchange featuring instant settlement and guaranteed price execution on 30+ pairs.,9 December 2022,16 December 2022,75000,Aymen0909,1009.9,3,1,0,0,0,1
,tigristrade,A multi-chain decentralized leveraged exchange featuring instant settlement and guaranteed price execution on 30+ pairs.,9 December 2022,16 December 2022,75000,0Kage,939.6,2,1,0,1,0,0
,tigristrade,A multi-chain decentralized leveraged exchange featuring instant settlement and guaranteed price execution on 30+ pairs.,9 December 2022,16 December 2022,75000,Hhihen,740.65,3,2,0,1,0,0
,tigristrade,A multi-chain decentralized leveraged exchange featuring instant settlement and guaranteed price execution on 30+ pairs.,9 December 2022,16 December 2022,75000,JJC,662.69,1,0,0,0,0,1
,tigristrade,A multi-chain decentralized leveraged exchange featuring instant settlement and guaranteed price execution on 30+ pairs.,9 December 2022,16 December 2022,75000,Cc3phas,662.69,1,0,0,0,0,1
,tigristrade,A multi-chain decentralized leveraged exchange featuring instant settlement and guaranteed price execution on 30+ pairs.,9 December 2022,16 December 2022,75000,RReyAdmirado,662.69,1,0,0,0,0,1
,tigristrade,A multi-chain decentralized leveraged exchange featuring instant settlement and guaranteed price execution on 30+ pairs.,9 December 2022,16 December 2022,75000,Cchaduke,638.12,4,0,0,4,0,0
,tigristrade,A multi-chain decentralized leveraged exchange featuring instant settlement and guaranteed price execution on 30+ pairs.,9 December 2022,16 December 2022,75000,Ccccz,618.8,5,1,0,4,0,0
,tigristrade,A multi-chain decentralized leveraged exchange featuring instant settlement and guaranteed price execution on 30+ pairs.,9 December 2022,16 December 2022,75000,Kkoxuan,579.67,2,0,0,2,0,0
,tigristrade,A multi-chain decentralized leveraged exchange featuring instant settlement and guaranteed price execution on 30+ pairs.,9 December 2022,16 December 2022,75000,Ruhum,519.36,5,2,0,3,0,0
,tigristrade,A multi-chain decentralized leveraged exchange featuring instant settlement and guaranteed price execution on 30+ pairs.,9 December 2022,16 December 2022,75000,0xsomeone,456.1,3,3,0,0,0,0
,tigristrade,A multi-chain decentralized leveraged exchange featuring instant settlement and guaranteed price execution on 30+ pairs.,9 December 2022,16 December 2022,75000,JJeiwan,442.95,3,1,0,2,0,0
,tigristrade,A multi-chain decentralized leveraged exchange featuring instant settlement and guaranteed price execution on 30+ pairs.,9 December 2022,16 December 2022,75000,00x4non,403.84,4,0,0,3,0,0
,tigristrade,A multi-chain decentralized leveraged exchange featuring instant settlement and guaranteed price execution on 30+ pairs.,9 December 2022,16 December 2022,75000,88olidity,372.19,5,1,0,4,0,0
,tigristrade,A multi-chain decentralized leveraged exchange featuring instant settlement and guaranteed price execution on 30+ pairs.,9 December 2022,16 December 2022,75000,Rrbserver,361.03,6,0,0,5,0,0
,tigristrade,A multi-chain decentralized leveraged exchange featuring instant settlement and guaranteed price execution on 30+ pairs.,9 December 2022,16 December 2022,75000,UUniversalCrypto,340.79,1,0,0,1,0,0
,tigristrade,A multi-chain decentralized leveraged exchange featuring instant settlement and guaranteed price execution on 30+ pairs.,9 December 2022,16 December 2022,75000,rotcivegaf,334.59,2,2,0,0,0,0
,tigristrade,A multi-chain decentralized leveraged exchange featuring instant settlement and guaranteed price execution on 30+ pairs.,9 December 2022,16 December 2022,75000,Wwait,326.6,3,1,0,2,0,0
,tigristrade,A multi-chain decentralized leveraged exchange featuring instant settlement and guaranteed price execution on 30+ pairs.,9 December 2022,16 December 2022,75000,Sstealthyz,297.05,2,1,0,1,0,0
,tigristrade,A multi-chain decentralized leveraged exchange featuring instant settlement and guaranteed price execution on 30+ pairs.,9 December 2022,16 December 2022,75000,CCritical,271.34,3,1,0,2,0,0
,tigristrade,A multi-chain decentralized leveraged exchange featuring instant settlement and guaranteed price execution on 30+ pairs.,9 December 2022,16 December 2022,75000,0xbepresent,271.93,3,1,0,2,0,0
,tigristrade,A multi-chain decentralized leveraged exchange featuring instant settlement and guaranteed price execution on 30+ pairs.,9 December 2022,16 December 2022,75000,Mminhtrng,261.6,1,1,0,0,0,0
,tigristrade,A multi-chain decentralized leveraged exchange featuring instant settlement and guaranteed price execution on 30+ pairs.,9 December 2022,16 December 2022,75000,Madalad,231.18,2,0,0,2,0,0
,tigristrade,A multi-chain decentralized leveraged exchange featuring instant settlement and guaranteed price execution on 30+ pairs.,9 December 2022,16 December 2022,75000,DDeivitto,220.11,3,0,0,2,0,0
,tigristrade,A multi-chain decentralized leveraged exchange featuring instant settlement and guaranteed price execution on 30+ pairs.,9 December 2022,16 December 2022,75000,0xNazgul,207.5,3,0,0,2,0,0
,tigristrade,A multi-chain decentralized leveraged exchange featuring instant settlement and guaranteed price execution on 30+ pairs.,9 December 2022,16 December 2022,75000,FFaith,180.4,3,0,0,2,0,1
,tigristrade,A multi-chain decentralized leveraged exchange featuring instant settlement and guaranteed price execution on 30+ pairs.,9 December 2022,16 December 2022,75000,00xmuxyz,165.62,1,0,0,1,0,0
,tigristrade,A multi-chain decentralized leveraged exchange featuring instant settlement and guaranteed price execution on 30+ pairs.,9 December 2022,16 December 2022,75000,Ssha256yan,163.0,1,1,0,0,0,0
,tigristrade,A multi-chain decentralized leveraged exchange featuring instant settlement and guaranteed price execution on 30+ pairs.,9 December 2022,16 December 2022,75000,Kkaliberpoziomka8552,163.0,1,1,0,0,0,0
,tigristrade,A multi-chain decentralized leveraged exchange featuring instant settlement and guaranteed price execution on 30+ pairs.,9 December 2022,16 December 2022,75000,Aali_shehab,163.0,1,1,0,0,0,0
,tigristrade,A multi-chain decentralized leveraged exchange featuring instant settlement and guaranteed price execution on 30+ pairs.,9 December 2022,16 December 2022,75000,joestakey,157.67,2,0,0,1,0,0
,tigristrade,A multi-chain decentralized leveraged exchange featuring instant settlement and guaranteed price execution on 30+ pairs.,9 December 2022,16 December 2022,75000,Tointer,147.12,2,1,0,1,0,0
,tigristrade,A multi-chain decentralized leveraged exchange featuring instant settlement and guaranteed price execution on 30+ pairs.,9 December 2022,16 December 2022,75000,Cchrisdior4,145.98,1,0,0,0,0,0
